participant id,gender,age,min age,max age
872,F,43.0,41.0,45.0
873,F,47.0,47.0,47.0
874,F,46.0,46.0,46.0
875,F,35.0,33.0,37.0
876,F,46.0,44.0,48.0
877,M,28.0,26.0,30.0
878,F,38.5,38.0,39.0
879,M,33.0,31.0,35.0
880,M,43.0,41.0,45.0
881,F,53.0,51.0,55.0
882,M,42.0,42.0,42.0
883,F,40.5,41.0,40.0
884,M,38.0,36.0,40.0
885,M,39.5,39.0,40.0
886,M,29.5,29.0,30.0
887,M,38.0,36.0,40.0
888,M,28.0,26.0,30.0
889,M,43.0,41.0,45.0
890,F,,14.0,
891,M,42.5,41.0,44.0
892,F,37.5,36.0,39.0
893,M,63.0,61.0,65.0
894,M,55.5,54.0,57.0
895,F,43.0,41.0,45.0
896,M,37.0,36.0,38.0
897,M,40.0,38.0,42.0
898,M,47.0,47.0,47.0
899,M,30.5,31.0,30.0
900,MF,44.5,43.0,46.0
901,M,40.5,41.0,40.0
902,M,22.0,19.0,25.0
903,M,34.5,34.0,35.0
904,F,49.0,48.0,50.0
905,F,50.0,48.0,52.0
906,M,24.0,21.0,27.0
907,M,30.0,28.0,32.0
908,M,51.5,51.0,52.0
909,M,46.0,44.0,48.0
910,M,43.0,41.0,45.0
911,M,28.0,26.0,30.0
912,M,38.0,36.0,40.0
913,F,28.0,26.0,30.0
914,F,33.0,31.0,35.0
915,F,47.5,46.0,49.0
916,M,28.0,26.0,30.0
917,F,36.0,36.0,36.0
918,M,51.0,51.0,51.0
919,F,44.0,43.0,45.0
920,F,35.5,34.0,37.0
921,F,40.0,38.0,42.0
922,M,48.0,46.0,50.0
923,M,58.0,56.0,60.0
924,M,56.0,54.0,58.0
925,M,38.0,36.0,40.0
926,M,52.5,53.0,52.0
927,F,30.0,29.0,31.0
928,M,44.5,44.0,45.0
929,F,28.0,26.0,30.0
930,M,43.0,41.0,45.0
931,M,58.5,58.0,59.0
932,M,23.5,22.0,25.0
933,M,43.5,44.0,43.0
934,M,38.0,36.0,40.0
935,M,53.0,51.0,55.0
936,M,44.0,44.0,44.0
937,M,53.0,51.0,55.0
938,F,33.0,31.0,35.0
939,M,58.0,56.0,60.0
940,M,45.5,46.0,45.0
941,M,44.5,44.0,45.0
942,F,22.5,20.0,25.0
943,M,53.0,51.0,55.0
944,M,38.0,36.0,40.0
945,F,38.0,36.0,40.0
946,M,22.0,19.0,25.0
947,M,30.0,28.0,32.0
948,M,53.0,51.0,55.0
949,F,22.0,19.0,25.0
950,F,44.0,44.0,44.0
951,F,33.0,31.0,35.0
952,M,51.0,49.0,53.0
953,F,28.0,26.0,30.0
954,M,38.0,36.0,40.0
955,M,57.5,56.0,59.0
956,M,60.0,58.0,62.0
957,F,51.5,51.0,52.0
958,M,43.0,41.0,45.0
959,MF,37.5,36.0,39.0
960,M,23.0,21.0,25.0
961,M,40.0,38.0,42.0
962,M,,,
963,F,33.0,31.0,35.0
964,M,23.5,22.0,25.0
965,M,49.0,48.0,50.0
966,M,51.5,52.0,51.0
967,M,44.5,44.0,45.0
968,M,38.0,36.0,40.0
969,M,48.0,46.0,50.0
970,F,53.0,51.0,55.0
971,F,35.0,33.0,37.0
972,F,28.0,26.0,30.0
973,F,24.5,24.0,25.0
974,M,33.0,31.0,35.0
975,F,33.0,31.0,35.0
976,M,38.0,36.0,40.0
977,M,55.5,54.0,57.0
978,M,28.0,26.0,30.0
979,F,33.0,31.0,35.0
980,F,43.0,41.0,45.0
981,M,45.0,43.0,47.0
982,M,60.5,59.0,62.0
983,M,48.0,46.0,50.0
984,M,24.0,23.0,25.0
985,F,33.0,31.0,35.0
986,M,26.5,26.0,27.0
987,F,43.0,41.0,45.0
988,M,20.0,19.0,21.0
989,F,41.0,39.0,43.0
990,F,23.0,21.0,25.0
991,M,50.5,49.0,52.0
992,M,23.5,22.0,25.0
993,M,36.0,34.0,38.0
994,M,38.0,36.0,40.0
995,F,53.0,51.0,55.0
996,M,43.5,42.0,45.0
997,M,28.0,26.0,30.0
998,F,28.0,26.0,30.0
999,M,43.0,41.0,45.0
1000,M,48.0,46.0,50.0
1001,M,28.0,26.0,30.0
1002,F,22.0,19.0,25.0
1003,F,53.5,52.0,55.0
1004,M,27.5,28.0,27.0
1005,F,48.0,46.0,50.0
1006,M,,71.0,
1007,F,55.0,55.0,55.0
1008,F,33.0,31.0,35.0
1009,M,30.0,29.0,31.0
1010,M,38.0,36.0,40.0
1011,M,39.0,38.0,40.0
1012,M,48.0,46.0,50.0
1013,M,30.5,29.0,32.0
1014,F,45.5,44.0,47.0
1015,F,53.0,51.0,55.0
1016,F,33.0,31.0,35.0
1017,M,45.5,46.0,45.0
1018,M,33.0,31.0,35.0
1019,M,23.5,22.0,25.0
1020,M,34.5,34.0,35.0
1021,M,39.0,38.0,40.0
1022,M,46.0,44.0,48.0
1023,M,43.0,41.0,45.0
1024,M,50.0,50.0,50.0
1025,M,37.5,36.0,39.0
1026,M,49.5,48.0,51.0
1027,M,54.5,54.0,55.0
1028,M,38.0,38.0,38.0
1029,F,38.0,36.0,40.0
1030,M,38.0,37.0,39.0
1031,F,61.0,59.0,63.0
1032,M,55.0,53.0,57.0
1033,F,35.0,33.0,37.0
1034,M,38.0,36.0,40.0
1035,M,47.5,46.0,49.0
1036,MF,38.0,36.0,40.0
1037,F,65.0,63.0,67.0
1038,M,53.0,51.0,55.0
1039,M,28.0,26.0,30.0
1040,F,48.0,46.0,50.0
1041,M,39.0,38.0,40.0
1042,F,53.0,51.0,55.0
1043,M,22.0,19.0,25.0
1044,M,53.0,51.0,55.0
1045,M,36.0,34.0,38.0
1046,M,50.0,48.0,52.0
1047,M,36.0,34.0,38.0
1048,M,33.5,34.0,33.0
1049,M,45.0,50.0,40.0
1050,M,31.0,29.0,33.0
1051,M,33.0,31.0,35.0
1052,M,48.0,46.0,50.0
1053,M,49.5,49.0,50.0
1054,M,43.0,41.0,45.0
1055,M,53.0,51.0,55.0
1056,F,22.0,19.0,25.0
1057,M,60.0,60.0,60.0
1058,M,36.0,34.0,38.0
1059,M,33.0,31.0,35.0
1060,M,43.0,41.0,45.0
1061,M,43.0,41.0,45.0
1062,M,61.0,59.0,63.0
1063,M,58.0,56.0,60.0
1064,M,48.0,46.0,50.0
1065,M,48.0,46.0,50.0
1066,M,24.5,22.0,27.0
1067,F,35.0,33.0,37.0
1068,M,39.5,40.0,39.0
1069,M,24.0,21.0,27.0
1070,M,58.0,56.0,60.0
1071,M,43.0,41.0,45.0
1072,F,38.0,36.0,40.0
1073,M,28.0,26.0,30.0
1074,M,33.0,31.0,35.0
1075,F,23.5,22.0,25.0
1076,F,,73.0,
1077,M,40.0,40.0,40.0
1078,M,33.5,32.0,35.0
1079,M,38.0,38.0,38.0
1080,M,32.5,33.0,32.0
1081,M,33.0,31.0,35.0
1082,M,44.0,43.0,45.0
1083,F,43.0,41.0,45.0
1084,F,28.0,26.0,30.0
1085,M,22.0,19.0,25.0
1086,F,58.0,56.0,60.0
1087,F,35.0,35.0,35.0
1088,F,33.0,31.0,35.0
1089,M,40.0,38.0,42.0
1090,M,22.0,19.0,25.0
1091,F,27.5,26.0,29.0
1092,M,38.0,36.0,40.0
1093,M,30.0,28.0,32.0
1094,F,48.0,46.0,50.0
1095,F,43.0,41.0,45.0
1096,M,53.0,51.0,55.0
1097,M,33.0,31.0,35.0
1098,F,28.0,26.0,30.0
1099,M,59.5,58.0,61.0
1100,M,22.0,19.0,25.0
1101,F,30.5,31.0,30.0
1102,F,43.5,42.0,45.0
1103,F,53.0,51.0,55.0
1104,M,38.0,36.0,40.0
1105,M,40.0,38.0,42.0
1106,M,61.5,61.0,62.0
1107,M,33.0,31.0,35.0
1108,M,45.0,43.0,47.0
1109,M,33.0,31.0,35.0
1110,M,30.0,28.0,32.0
1111,F,40.0,38.0,42.0
1112,MF,43.5,44.0,43.0
1113,M,44.0,43.0,45.0
1114,M,22.0,19.0,25.0
1115,M,36.0,34.0,38.0
1116,M,36.0,35.0,37.0
1117,M,43.0,41.0,45.0
1118,M,31.0,31.0,31.0
1119,M,38.0,36.0,40.0
1120,M,72.0,72.0,72.0
1121,M,39.0,38.0,40.0
1122,M,45.0,43.0,47.0
1123,F,56.0,54.0,58.0
1124,M,17.0,16.0,18.0
1125,F,50.5,51.0,50.0
1126,F,28.0,26.0,30.0
1127,M,43.0,41.0,45.0
1128,M,28.0,26.0,30.0
1129,M,49.5,48.0,51.0
1130,M,23.0,27.0,19.0
1131,M,54.5,54.0,55.0
1132,M,54.5,54.0,55.0
1133,M,24.0,22.0,26.0
1134,F,54.0,53.0,55.0
1135,F,30.5,31.0,30.0
1136,F,55.5,54.0,57.0
1137,M,36.0,34.0,38.0
1138,M,45.0,43.0,47.0
1139,M,33.0,33.0,33.0
1140,F,38.0,36.0,40.0
1141,F,43.0,41.0,45.0
1142,M,53.0,51.0,55.0
1143,F,50.0,48.0,52.0
1144,M,33.5,32.0,35.0
1145,M,49.5,49.0,50.0
1146,M,22.0,19.0,25.0
1147,M,22.0,22.0,22.0
1148,M,25.5,26.0,25.0
1149,F,33.0,31.0,35.0
1150,M,22.0,19.0,25.0
1151,M,33.0,31.0,35.0
1152,M,35.5,34.0,37.0
1153,M,48.0,46.0,50.0
1154,,,,
1155,M,44.5,44.0,45.0
1156,M,43.0,41.0,45.0
1157,M,46.0,44.0,48.0
1158,M,43.0,41.0,45.0
1159,M,46.5,46.0,47.0
1160,M,33.0,31.0,35.0
1161,M,43.5,43.0,44.0
1162,F,47.5,48.0,47.0
1163,M,28.0,26.0,30.0
1164,M,53.0,51.0,55.0
1165,M,33.0,31.0,35.0
1166,M,33.0,31.0,35.0
1167,M,35.0,34.0,36.0
1168,M,22.0,19.0,25.0
1169,M,42.5,43.0,42.0
1170,M,22.0,19.0,25.0
1171,M,33.0,31.0,35.0
1172,M,53.0,51.0,55.0
1173,M,38.0,36.0,40.0
1174,F,43.0,41.0,45.0
1175,M,33.0,31.0,35.0
1176,F,38.0,36.0,40.0
1177,M,58.0,56.0,60.0
1178,M,17.0,16.0,18.0
1179,M,38.5,39.0,38.0
1180,M,63.0,61.0,65.0
1181,M,50.0,48.0,52.0
1182,F,22.0,19.0,25.0
1183,F,28.0,26.0,30.0
1184,M,22.5,21.0,24.0
1185,M,38.0,36.0,40.0
1186,M,42.5,43.0,42.0
1187,M,38.0,36.0,40.0
1188,M,28.0,26.0,30.0
1189,F,44.5,44.0,45.0
1190,M,30.0,29.0,31.0
1191,F,27.5,26.0,29.0
1192,M,48.0,46.0,50.0
1193,M,35.0,33.0,37.0
1194,F,22.0,23.0,21.0
1195,F,28.0,26.0,30.0
1196,M,28.0,26.0,30.0
1197,M,63.0,61.0,65.0
1198,M,28.0,26.0,30.0
1199,M,40.5,41.0,40.0
1200,F,43.5,42.0,45.0
1201,F,30.0,28.0,32.0
1202,M,48.0,46.0,50.0
1203,M,44.5,44.0,45.0
1204,M,38.0,36.0,40.0
1205,M,30.0,28.0,32.0
1206,M,57.5,56.0,59.0
1207,F,38.0,36.0,40.0
1208,M,40.5,39.0,42.0
1209,M,28.0,26.0,30.0
1210,M,28.0,26.0,30.0
1211,F,28.0,26.0,30.0
1212,M,58.0,56.0,60.0
1213,M,38.0,38.0,38.0
1214,M,43.0,41.0,45.0
1215,M,27.0,27.0,27.0
1216,M,62.5,61.0,64.0
1217,M,53.0,51.0,55.0
1218,F,37.0,36.0,38.0
1219,M,36.0,34.0,38.0
1220,M,43.0,41.0,45.0
1221,M,23.5,22.0,25.0
1222,M,42.5,43.0,42.0
1223,F,28.0,26.0,30.0
1224,M,34.5,35.0,34.0
1225,F,30.0,28.0,32.0
1226,M,30.5,31.0,30.0
1227,F,30.0,28.0,32.0
1228,F,31.0,29.0,33.0
1229,M,22.0,19.0,25.0
1230,M,43.0,41.0,45.0
1231,F,50.0,48.0,52.0
1232,M,38.0,36.0,40.0
1233,F,32.5,33.0,32.0
1234,M,68.0,66.0,70.0
1235,F,51.5,51.0,52.0
1236,F,36.0,34.0,38.0
1237,M,53.0,51.0,55.0
1238,M,38.0,36.0,40.0
1239,F,39.5,39.0,40.0
1240,F,45.0,43.0,47.0
1241,M,25.0,22.0,28.0
1242,M,28.0,26.0,30.0
1243,F,36.0,34.0,38.0
1244,M,43.5,42.0,45.0
1245,F,38.0,36.0,40.0
1246,M,23.0,21.0,25.0
1247,M,60.0,60.0,60.0
1248,F,42.5,43.0,42.0
1249,M,33.0,31.0,35.0
1250,M,43.0,41.0,45.0
1251,M,38.0,36.0,40.0
1252,M,43.0,41.0,45.0
1253,M,49.0,48.0,50.0
1254,M,38.0,36.0,40.0
1255,M,51.5,51.0,52.0
1256,M,33.0,31.0,35.0
1257,F,48.0,46.0,50.0
1258,F,38.0,36.0,40.0
1259,M,49.5,50.0,49.0
1260,M,44.5,43.0,46.0
1261,F,23.5,22.0,25.0
1262,M,48.0,46.0,50.0
1263,M,48.0,46.0,50.0
1264,F,38.0,36.0,40.0
1265,M,29.0,28.0,30.0
1266,M,43.0,41.0,45.0
1267,M,43.0,41.0,45.0
1268,F,38.0,36.0,40.0
1269,F,43.0,41.0,45.0
1270,M,38.0,36.0,40.0
1271,M,40.0,38.0,42.0
1272,M,33.0,31.0,35.0
1273,M,53.0,51.0,55.0
1274,M,48.0,46.0,50.0
1275,M,27.0,26.0,28.0
1276,M,43.0,41.0,45.0
1277,F,29.5,29.0,30.0
1278,M,53.0,51.0,55.0
1279,M,24.0,23.0,25.0
1280,F,53.0,51.0,55.0
1281,M,45.0,43.0,47.0
1282,M,43.0,41.0,45.0
1283,M,43.0,41.0,45.0
1284,M,36.5,36.0,37.0
1285,M,30.5,29.0,32.0
1286,M,56.0,54.0,58.0
1287,M,37.5,36.0,39.0
1288,M,28.0,26.0,30.0
1289,M,35.5,34.0,37.0
1290,M,53.0,51.0,55.0
1291,M,54.5,54.0,55.0
1292,M,34.0,33.0,35.0
1293,F,30.0,30.0,30.0
1294,M,48.0,46.0,50.0
1295,M,39.0,38.0,40.0
1296,M,62.5,63.0,62.0
1297,F,38.0,36.0,40.0
1298,M,45.0,43.0,47.0
1299,M,43.0,41.0,45.0
1300,M,45.0,43.0,47.0
1301,M,36.5,36.0,37.0
1302,M,46.0,44.0,48.0
1303,F,38.0,36.0,40.0
1304,M,59.0,58.0,60.0
1305,M,62.0,62.0,62.0
1306,M,38.5,37.0,40.0
1307,M,25.0,23.0,27.0
1308,M,28.0,26.0,30.0
1309,M,49.5,49.0,50.0
1310,F,35.0,33.0,37.0
1311,M,33.0,31.0,35.0
1312,M,43.0,41.0,45.0
1313,M,58.0,58.0,58.0
1314,M,45.0,46.0,44.0
1315,M,58.0,71.0,45.0
1316,F,48.0,46.0,50.0
1317,M,56.0,54.0,58.0
1318,F,28.0,28.0,28.0
1319,M,44.0,43.0,45.0
1320,M,48.0,46.0,50.0
1321,M,29.5,29.0,30.0
1322,F,35.5,36.0,35.0
1323,M,53.5,54.0,53.0
1324,M,55.5,54.0,57.0
1325,M,23.0,21.0,25.0
1326,M,27.0,27.0,27.0
1327,M,32.0,31.0,33.0
1328,M,33.0,31.0,35.0
1329,M,28.0,26.0,30.0
1330,M,24.0,21.0,27.0
1331,M,38.0,36.0,40.0
1332,F,25.0,23.0,27.0
1333,M,38.0,36.0,40.0
1334,M,42.5,43.0,42.0
1335,M,28.0,26.0,30.0
1336,M,53.0,51.0,55.0
1337,M,43.0,41.0,45.0
1338,F,33.0,31.0,35.0
1339,M,37.5,36.0,39.0
1340,M,43.0,41.0,45.0
1341,F,24.0,21.0,27.0
1342,M,55.0,53.0,57.0
1343,M,24.0,21.0,27.0
1344,M,43.0,41.0,45.0
1345,M,53.0,51.0,55.0
1346,M,25.0,22.0,28.0
1347,F,45.0,43.0,47.0
1348,F,20.0,22.0,18.0
1349,M,48.0,46.0,50.0
1350,F,41.5,41.0,42.0
1351,M,61.0,62.0,60.0
1352,M,44.0,43.0,45.0
1353,F,31.0,31.0,31.0
1354,F,23.5,22.0,25.0
1355,M,47.5,46.0,49.0
1356,M,43.0,41.0,45.0
1357,F,38.0,36.0,40.0
1358,F,38.5,38.0,39.0
1359,M,45.0,43.0,47.0
1360,MF,47.5,48.0,47.0
1361,M,51.0,49.0,53.0
1362,M,38.0,36.0,40.0
1363,F,33.0,31.0,35.0
1364,M,46.0,44.0,48.0
1365,F,44.5,44.0,45.0
1366,F,49.5,49.0,50.0
1367,M,17.0,16.0,18.0
1368,M,50.5,49.0,52.0
1369,M,45.5,46.0,45.0
1370,F,48.0,46.0,50.0
1371,M,35.0,33.0,37.0
1372,M,31.0,29.0,33.0
1373,F,58.0,56.0,60.0
1374,M,54.5,54.0,55.0
1375,M,56.5,56.0,57.0
1376,M,40.0,38.0,42.0
1377,M,28.0,26.0,30.0
1378,F,31.0,31.0,31.0
1379,F,33.0,31.0,35.0
1380,M,49.5,48.0,51.0
1381,M,58.0,56.0,60.0
1382,F,43.0,41.0,45.0
1383,F,43.0,41.0,45.0
1384,M,28.0,26.0,30.0
1385,M,55.0,54.0,56.0
1386,F,31.0,29.0,33.0
1387,F,38.0,36.0,40.0
1388,M,48.0,48.0,48.0
1389,M,53.0,51.0,55.0
1390,M,50.0,48.0,52.0
1391,M,40.0,38.0,42.0
1392,M,38.0,36.0,40.0
1393,F,28.0,26.0,30.0
1394,M,36.0,34.0,38.0
1395,F,53.0,51.0,55.0
1396,M,22.0,19.0,25.0
1397,F,43.0,41.0,45.0
1398,M,43.0,41.0,45.0
1399,F,22.0,19.0,25.0
1400,M,38.0,36.0,40.0
1401,M,22.0,19.0,25.0
1402,F,38.0,36.0,40.0
1403,M,54.5,54.0,55.0
1404,M,56.0,54.0,58.0
1405,F,28.0,26.0,30.0
1406,F,33.0,31.0,35.0
1407,M,48.0,46.0,50.0
1408,F,33.0,36.0,30.0
1409,M,63.0,61.0,65.0
1410,M,38.0,36.0,40.0
1411,F,33.0,31.0,35.0
1412,F,33.0,31.0,35.0
1413,F,41.5,42.0,41.0
1414,F,36.0,34.0,38.0
1415,F,28.0,26.0,30.0
1416,M,33.0,31.0,35.0
1417,M,38.0,36.0,40.0
1418,F,38.0,36.0,40.0
1419,F,39.0,39.0,39.0
1420,F,43.0,41.0,45.0
1421,F,35.0,33.0,37.0
1422,M,53.0,51.0,55.0
1423,M,48.0,46.0,50.0
1424,M,48.0,46.0,50.0
1425,M,43.0,41.0,45.0
1426,M,31.5,31.0,32.0
1427,M,34.5,35.0,34.0
1428,M,47.5,46.0,49.0
1429,F,40.0,38.0,42.0
1430,M,38.0,36.0,40.0
1431,M,33.0,31.0,35.0
1432,M,48.0,46.0,50.0
1433,M,42.5,48.0,37.0
1434,M,53.5,54.0,53.0
1435,M,28.0,26.0,30.0
1436,F,40.0,40.0,40.0
1437,M,51.0,50.0,52.0
1438,M,44.5,44.0,45.0
1439,F,36.0,34.0,38.0
1440,F,57.5,56.0,59.0
1441,F,33.0,31.0,35.0
1442,F,40.0,39.0,41.0
1443,M,40.0,38.0,42.0
1444,M,22.0,19.0,25.0
1445,M,56.5,56.0,57.0
1446,M,42.5,43.0,42.0
1447,M,51.0,51.0,51.0
1448,M,43.0,41.0,45.0
1449,M,60.0,58.0,62.0
1450,F,33.0,31.0,35.0
1451,F,38.0,36.0,40.0
1452,M,43.0,41.0,45.0
1453,M,48.0,46.0,50.0
1454,M,53.0,51.0,55.0
1455,M,53.0,51.0,55.0
1456,F,41.0,39.0,43.0
1457,M,48.0,48.0,48.0
1458,F,28.0,26.0,30.0
1459,F,43.0,41.0,45.0
1460,M,38.0,36.0,40.0
1461,M,61.0,61.0,61.0
1462,M,50.5,49.0,52.0
1463,F,33.0,31.0,35.0
1464,F,24.5,22.0,27.0
1465,F,29.5,28.0,31.0
1466,F,22.0,19.0,25.0
1467,M,35.0,33.0,37.0
1468,F,17.0,16.0,18.0
1469,M,50.0,48.0,52.0
1470,M,46.0,44.0,48.0
1471,M,51.0,49.0,53.0
1472,M,55.5,54.0,57.0
1473,F,24.0,21.0,27.0
1474,F,51.0,49.0,53.0
1475,M,33.0,31.0,35.0
1476,F,59.5,58.0,61.0
1477,M,24.0,23.0,25.0
1478,M,41.0,41.0,41.0
1479,M,48.0,46.0,50.0
1480,M,52.0,52.0,52.0
1481,M,28.0,26.0,30.0
1482,M,56.0,56.0,56.0
1483,M,38.0,36.0,40.0
1484,F,28.0,26.0,30.0
1485,M,42.5,43.0,42.0
1486,M,28.0,26.0,30.0
1487,M,28.0,26.0,30.0
1488,MF,46.5,46.0,47.0
1489,M,36.0,34.0,38.0
1490,F,33.5,32.0,35.0
1491,M,31.0,29.0,33.0
1492,MF,31.5,31.0,32.0
1493,F,38.0,36.0,40.0
1494,M,22.0,19.0,25.0
1495,F,30.0,28.0,32.0
1496,M,24.0,21.0,27.0
1497,M,34.5,34.0,35.0
1498,M,38.0,36.0,40.0
1499,M,43.0,41.0,45.0
1500,M,54.5,54.0,55.0
1501,F,59.0,58.0,60.0
1502,F,26.5,26.0,27.0
1503,M,38.0,36.0,40.0
1504,M,33.0,31.0,35.0
1505,F,22.0,19.0,25.0
1506,M,28.0,26.0,30.0
1507,M,48.0,46.0,50.0
1508,M,55.0,53.0,57.0
1509,M,39.5,39.0,40.0
1510,M,33.0,31.0,35.0
1511,F,28.0,26.0,30.0
1512,F,29.5,29.0,30.0
1513,M,28.0,26.0,30.0
1514,M,38.0,36.0,40.0
1515,M,36.0,34.0,38.0
1516,M,35.5,41.0,30.0
1517,M,48.0,46.0,50.0
1518,M,40.5,41.0,40.0
1519,M,38.0,37.0,39.0
1520,M,36.5,36.0,37.0
1521,M,53.0,51.0,55.0
1522,F,32.0,31.0,33.0
1523,F,34.5,34.0,35.0
1524,M,29.0,28.0,30.0
1525,M,43.0,41.0,45.0
1526,M,32.0,32.0,32.0
1527,M,50.5,49.0,52.0
1528,M,41.0,39.0,43.0
1529,M,45.5,44.0,47.0
1530,F,43.0,41.0,45.0
1531,M,41.0,39.0,43.0
1532,M,22.0,19.0,25.0
1533,F,40.0,38.0,42.0
1534,F,53.0,51.0,55.0
1535,M,43.0,43.0,43.0
1536,M,33.0,31.0,35.0
1537,M,53.0,51.0,55.0
1538,M,53.0,51.0,55.0
1539,M,33.0,33.0,33.0
1540,F,43.0,41.0,45.0
1541,M,22.0,19.0,25.0
1542,F,38.0,36.0,40.0
1543,M,50.0,48.0,52.0
1544,F,39.0,38.0,40.0
1545,M,43.0,41.0,45.0
1546,F,43.0,43.0,43.0
1547,M,28.5,28.0,29.0
1548,M,48.0,46.0,50.0
1549,M,53.0,51.0,55.0
1550,MF,50.0,49.0,51.0
1551,F,48.0,46.0,50.0
1552,F,28.0,26.0,30.0
1553,F,53.0,51.0,55.0
1554,M,47.5,47.0,48.0
1555,M,35.5,34.0,37.0
1556,F,30.0,28.0,32.0
1557,M,33.0,31.0,35.0
1558,F,45.0,43.0,47.0
1559,M,47.5,46.0,49.0
1560,M,46.0,44.0,48.0
1561,F,43.0,41.0,45.0
1562,F,35.5,35.0,36.0
1563,M,46.0,44.0,48.0
1564,M,60.5,59.0,62.0
1565,F,40.0,38.0,42.0
1566,M,32.5,33.0,32.0
1567,M,58.0,56.0,60.0
1568,M,42.5,42.0,43.0
1569,F,51.5,51.0,52.0
1570,M,53.0,51.0,55.0
1571,M,28.0,26.0,30.0
1572,M,56.5,56.0,57.0
1573,F,38.0,36.0,40.0
1574,M,38.0,36.0,40.0
1575,F,23.0,21.0,25.0
1576,M,33.0,31.0,35.0
1577,M,40.5,39.0,42.0
1578,M,45.5,44.0,47.0
1579,M,43.0,41.0,45.0
1580,M,51.5,51.0,52.0
1581,M,42.5,43.0,42.0
1582,M,29.0,28.0,30.0
1583,M,22.0,19.0,25.0
1584,M,39.0,38.0,40.0
1585,M,38.5,38.0,39.0
1586,M,40.0,38.0,42.0
1587,F,60.0,58.0,62.0
1588,F,38.0,36.0,40.0
1589,M,38.0,36.0,40.0
1590,M,53.0,51.0,55.0
1591,M,35.5,34.0,37.0
1592,M,22.0,19.0,25.0
1593,M,38.0,36.0,40.0
1594,M,55.5,54.0,57.0
1595,F,38.0,36.0,40.0
1596,M,65.5,66.0,65.0
1597,M,28.0,26.0,30.0
1598,M,72.5,73.0,72.0
1599,M,40.5,41.0,40.0
1600,F,34.0,33.0,35.0
1601,M,33.5,32.0,35.0
1602,M,45.5,44.0,47.0
1603,F,38.0,36.0,40.0
1604,F,28.0,26.0,30.0
1605,F,53.0,51.0,55.0
1606,F,53.0,51.0,55.0
1607,M,55.5,54.0,57.0
1608,F,28.0,26.0,30.0
1609,F,28.0,26.0,30.0
1610,F,35.5,34.0,37.0
1611,M,33.0,31.0,35.0
1612,F,31.5,31.0,32.0
1613,M,43.0,41.0,45.0
1614,M,32.0,31.0,33.0
1615,F,36.5,36.0,37.0
1616,M,60.0,58.0,62.0
1617,M,38.0,36.0,40.0
1618,M,56.0,54.0,58.0
1619,F,38.0,36.0,40.0
1620,M,40.5,39.0,42.0
1621,F,31.0,34.0,28.0
1622,M,33.0,31.0,35.0
1623,M,31.0,29.0,33.0
1624,M,33.0,31.0,35.0
1625,F,28.0,26.0,30.0
1626,M,53.0,51.0,55.0
1627,M,33.0,31.0,35.0
1628,M,48.0,46.0,50.0
1629,M,43.0,41.0,45.0
1630,M,55.0,55.0,55.0
1631,M,39.0,38.0,40.0
1632,F,37.5,36.0,39.0
1633,M,32.5,31.0,34.0
1634,F,48.0,46.0,50.0
1635,M,48.0,46.0,50.0
1636,M,31.0,29.0,33.0
1637,F,55.5,51.0,60.0
1638,M,22.0,19.0,25.0
1639,M,22.0,19.0,25.0
1640,M,33.5,32.0,35.0
1641,M,34.0,33.0,35.0
1642,F,37.5,38.0,37.0
1643,M,33.5,32.0,35.0
1644,F,28.0,26.0,30.0
1645,F,38.0,36.0,40.0
1646,M,57.5,56.0,59.0
1647,M,17.0,16.0,18.0
1648,M,48.0,46.0,50.0
1649,F,51.5,51.0,52.0
1650,F,32.0,32.0,32.0
1651,M,38.0,36.0,40.0
1652,M,40.5,41.0,40.0
1653,M,36.0,34.0,38.0
1654,F,33.0,31.0,35.0
1655,M,33.0,31.0,35.0
1656,F,38.0,36.0,40.0
1657,M,53.0,51.0,55.0
1658,M,41.0,39.0,43.0
1659,M,58.0,56.0,60.0
1660,M,38.0,36.0,40.0
1661,F,31.0,29.0,33.0
1662,F,38.0,36.0,40.0
1663,F,50.0,48.0,52.0
1664,M,28.0,26.0,30.0
1665,F,44.0,43.0,45.0
1666,M,43.0,41.0,45.0
1667,F,24.0,21.0,27.0
1668,M,54.0,53.0,55.0
1669,M,44.0,44.0,44.0
1670,MF,43.0,41.0,45.0
1671,F,33.0,31.0,35.0
1672,M,33.0,31.0,35.0
1673,M,30.0,29.0,31.0
1674,M,30.0,31.0,29.0
1675,F,37.5,36.0,39.0
1676,F,53.0,51.0,55.0
1677,M,50.0,50.0,50.0
1678,F,25.0,23.0,27.0
1679,F,43.0,41.0,45.0
1680,M,50.0,50.0,50.0
1681,M,38.0,36.0,40.0
1682,F,19.5,19.0,20.0
1683,F,36.0,34.0,38.0
1684,M,58.0,56.0,60.0
1685,M,58.0,58.0,58.0
1686,M,22.0,19.0,25.0
1687,M,38.0,36.0,40.0
1688,M,58.0,56.0,60.0
1689,F,36.5,36.0,37.0
1690,M,41.0,40.0,42.0
1691,M,40.5,40.0,41.0
1692,F,43.0,41.0,45.0
1693,F,46.5,46.0,47.0
1694,M,36.0,34.0,38.0
1695,M,43.5,42.0,45.0
1696,M,43.0,41.0,45.0
1697,F,38.0,36.0,40.0
1698,F,38.0,36.0,40.0
1699,M,43.0,43.0,43.0
1700,M,22.0,19.0,25.0
1701,M,41.0,39.0,43.0
1702,M,43.0,41.0,45.0
